;meta[language=en]
; id      |key(hex)|key(str)| text
   1113900|cf513f16||Letter written in blood
   1113949|d10ebf05||Vlodimir
   1113526|6f612ee5||Books
   1113594|f5dee2c6||Parts missing
   1113435|0ea5b2ff||Filter items by:
   1113434|77f1bb59||Sort items by:
   1113439|fa405030||Already crafted
   1113438|48550cf5||All parts present
   1113437|710096af||Rarity
   1113436|ccf9cd3e||Type
   1113463|021b304e||Rowanberry brandy
   1113460|d691fdd5||Bent key
   1113464|a0ab5592||Mead
   1113265|865a60de||GLOBAL PRODUCTION MANAGER
   1113264|a342f7e5||PROJECT COORDINATOR
   1113271|154eb55d||PRODUCTION ASSISTANT
   1113272|a906105b||DIRECTOR OF GLOBAL PRODUCTION
   1113261|c4ab73ec||Pascal
   1113260|638c0dc6||Vivienne
   1113286|e5a3b8da||Traveler
   1113321|73cd26c9||Incubus
   1113182|75f8a023||Ezo Momoga
   1112977|e6d3e450||Mate!<br><br>If you’re reading this letter, means you’re a free man. Knew Drakenborg could never break you. I feel damned bad it was you they fingered back then – fate's a bitch atimes, ain't she? But you're a made man now: I hid your part of the loot in that cave they wouldn’t let us play in when we were young. Was full of them massive spiders then, but not a sign of the critters now. Hunters claim they’ve migrated elsewhere, not enough to eat here, so they won’t be coming back any time soon. So it’s safe, but the bad memories do a great job keeping out nosy hayseeds – making it the ideal hiding spot for loot.<br><br>The chest is buried in the second part of the cave. Get it and you'll be a rich man and can drink and wench till the end of your days. See you later, you know where, we’ll bathe in wine and live in luxury.<br><br>A.D.
   1112976|fbaf3f3c||Yellowed letter
   1112850|9c7a344f||Archespore
   1112816|79879d29||Additional Content
   1112811|8c82af2d||Additional content has been installed. You can learn more about it in the Tutorials.
   1112602|94328ca4||Critical Hit and Effect Text
   1112601|8753ad20||NPC and Herb Names
   1112600|14954d63||Interaction Icons
   1112333|14521fb7||Color-blind Friendly Witcher Senses
   1112363|6910b19d||Chamomile
   1112362|dba6ca71||Puff ball
   1112361|bc7a817f||Rowan branch
   1112403|5f20b091||Notturna
   1112402|b02ea942||Damien
   1112240|af050292||[PL] Klucz do pokoju Wojtka.
   1112246|8e933020||[PL] Chyba trochę przesadziliśmy.<br>Może powinniśmy trochę odpuścić Wojtkowi, co?<br>To nie tak, że mi go szkoda czy coś...!<br>Po prostu ostatnio zaczął się jakoś dziwnie zachowywać... <br>Zresztą sam widziałeś. Stawia się i pyskuje.<br>Boje się, że wygada się ojcu, a ten to nam na pewno łby poupierdala przy samej dupie!<br><br>Żeńka.
   1112245|89e3d16c||[PL] List znaleziony u Radka.
   1112300|a745657e||Unlock Bindings
   1107906|bf886298||Maiden
   1107735|00000000||Fast Attack
   1107734|00000000||To mount a fast attack, press <<AttackLight>>
   1107733|00000000||Fast Attack
   1107736|00000000||Mount a fast attack against Vesemir by pressing <<AttackLight>>
   1107715|69b7f648||F1
   1107714|34f56b10||M
   1107719|69b7f64c||F5
   1107718|69b7f64b||F4
   1107717|69b7f64a||F3
   1107716|69b7f649||F2
   1107723|69b7f650||F9
   1107722|69b7f64f||F8
   1107721|69b7f64e||F7
   1107720|69b7f64d||F6
   1107726|cd46d2ea||F12
   1107725|cd46d2e9||F11
   1107724|cd46d2e8||F10
   1107831|00000000||Gwent Deck
   1107832|00000000||You've got a new gwent card!<br>If you want to examine it, open the <font color="#CD7D03">Game Menu</font> and go to the <font color="#CD7D03">Gwent Deck panel</font>.
   1107611|254901a4||[
   1107610|46cb42fc||=
   1107609|db981db5||None
   1107615|02edec54||,
   1107614|601ce217||[PL] '
   1107613|1cd4b3ee||\
   1107612|22fc3489||]
   1107643|013c333f||Lost shoe
   1107642|c93b8542||Fire swallower's cap
   1107647|34f56ada||7
   1107645|e291c953||Lost shoe
   1107644|013c3340||Lost shoe
   1107619|54561bb2||Mouse Scroll Wheel
   1107618|97b082a0||/
   1107617|58e638fe||.
   1107616|96d093f8||,
   1107627|34f56ad6||3
   1107626|34f56ad5||2
   1107625|34f56ad4||1
   1107630|34f56ad9||6
   1107629|34f56ad8||5
   1107628|34f56ad7||4
   1107675|34f56b12||O
   1107679|00000000||Special Attacks
   1107678|34f56b16||S
   1107677|34f56b04||A
   1107676|34f56b13||P
   1107650|34f56ad3||0
   1107649|34f56adc||9
   1107648|34f56adb||8
   1107655|34f56b1a||W
   1107654|34f56b14||Q
   1107659|34f56b15||R
   1107658|34f56b08||E
   1107657|00000000||To mount a special fast attack, hold <<SpecialAttackLight>><br>To mount a special strong attack, hold <<SpecialAttackHeavy>>
   1107656|00000000||Special Attacks
   1107663|34f56b0c||I
   1107662|34f56b18||U
   1107661|34f56b1c||Y
   1107660|34f56b17||T
   1107699|34f56b0f||L
   1107698|34f56b0e||K
   1107700|34f56b1d||Z
   1107707|34f56b05||B
   1107706|34f56b19||V
   1107705|34f56b06||C
   1107704|34f56b1b||X
   1107708|34f56b11||N
   1107683|34f56b0a||G
   1107682|34f56b09||F
   1107681|34f56b07||D
   1107680|00000000||To mount a special attack, you must activate the corresponding Ability.<br><br>Hold <<SpecialAttackLight>> to mount a special fast attack and <<SpecialAttackHeavy>> to mount a special strong attack.
   1107684|34f56b0b||H
   1107692|34f56b0d||J
   1107462|e8384175||Reset All Options to Default
   1107461|471de117||Reset to Default
   1107506|37ccab34||Successfully Reset to Default
   1107546|00000000||Hold <<AttackHeavy>> to perform a charge. <br><br>The longer you hold the button, the greater the area of effect of your attack.
   1107545|00000000||Charge
   1107562|97bd647b||`
   1107564|975ac993||-
   1107415|b7af1a38||You can use boats to travel across bodies of water.
   1107417|e88df9f3||You can call on the services of a prostitute here.
   1107416|e72b5002||Armorer's tables grant your gear increased Armor for a limited duration.
   1107221|ba7ecc09||Letter found on a bandit's body.
   1107225|961210ed||Hymke,<br><br>Round up the lads, we've got a job. It's time Hugo Hoff took a long walk of a short pier on the Pontar. To prove it's done, bring back his ear.<br><br>– Falk<br><br>P.S. Seems Ewald's interested in Hoff, too. So watch your arse.
   1107203|03c3341d||Hymke,<br><br>Round up the lads, we've got a job. It's time Hugo Hoff took a long walk of a short pier on the Pontar. To prove it's done, bring back his ear.<br><br>– Falk<br><br>P.S. Seems Ewald's interested in Hoff, too. So watch your arse.
   1107205|32394436||Come to The Falling Stars' Wandering Circus! <br>***Eveline Gallo, The Woman of Rubber*** ***The Fearless Meryn*** ***Eagle-Eye Vann***
   1107189|5116834f||Soaked letter
   1106707|f3f5fddc||Save cannot be loaded because it was made using a newer version of the game.
   1106619|d56ca54e||Torn-out page: Red mutagen
   1106618|27743163||Greater blue mutagen
   1106617|acbde652||Greater green mutagen
   1106616|121562a0||Greater red mutagen
   1106623|eadc0ffb||Torn-out page: Greater green mutagen
   1106622|5a48d789||Torn-out page: Greater red mutagen
   1106621|d820db3d||Torn-out page: Blue mutagen
   1106620|2c438080||Torn-out page: Green mutagen
   1106641|5625d6ee||The game has been updated. All user settings have been reset to their defaults.
   1106624|eecaf062||Torn-out page: Greater blue mutagen
   1106367|46c53be2||Foliage Visibility Range
   1106069|5141493d||Gallop / Canter
   1106079|2e453c85||Consumables Slot 1
   1106078|c3669d60||Stop Horse
   1106077|dacadae9||Dismount
   1106098|0cd28cbc||Select Igni
   1106097|0cd66330||Select Quen
   1106107|0001a55c||Map
   1106106|8790195c||Inventory Panel
   1106105|9397656e||Character Panel
   1106104|0ccf28fa||Select Axii
   1106108|0d5c0a69||Game Menu
   1106082|d54bee68||Draw Silver Sword
   1106081|0f285f10||Draw Steel Sword
   1106080|2e453c86||Consumables Slot 2
   1106090|0cced3b5||Select Aard
   1106093|8e655d51||Select Yrden
   1106130|4d8a723e||I need a hard-hineyed man who won’t spill his sphincter at the sight of sorcery and can give a witch a good fecking hiding if it comes to it. You’ll find me chopping wood near Fox Hollow – my name’s Jacob, and chopping wood’s what I do.<br><br>All you poop-for-brains feckers who think you’re jesters, I’m warning you, jesting’s over.<br><br>Jacob, woodcutter of Fox Hollow.
   1106129|ac97348e||Needed: Master Magicker!
   1106128|115acdbf||[PL] Zbroja upiornego rycerza.
   1106118|e0ae4a1e||Glossary Panel
   1106117|ab64af37||Quests Panel
   1106120|5700d7e9||Gwent Deck
   1105971|7f849156||Wild One
   1105975|f545e983||Ofieri Soldier
   1105972|27c88511||Ofieri Mage
   1109407|9f80dab6||Resolution
   1109406|4e49a790||Display
   1109409|4fc5c663||720x576
   1109408|d3c3ace8||Display Mode
   1109443|29ff58a9||Full Screen
   1109442|9040fcb3||Borderless Window
   1109441|6782ecfd||Windowed
   1109440|8df0f78c||2560x1440
   1109271|fa9185c7||Mastercrafted legendary Wolven gauntlets
   1109270|fa9185c6||Superior legendary Wolven gauntlets
   1109269|fa9185c5||Enhanced legendary Wolven gauntlets
   1109268|fa9185c4||Legendary Wolven gauntlets
   1109275|3471f438||Superior legendary Wolven trousers
   1109274|3471f437||Enhanced legendary Wolven trousers
   1109273|3471f436||Legendary Wolven trousers
   1109272|8169dde0||Diagram: Legendary Wolven gauntlets
   1109279|87310d10||Legendary Wolven silver sword - enhanced
   1109278|f79dc0de||Legendary Wolven silver sword
   1109277|4975ba52||Diagram: Legendary Wolven trousers
   1109276|3471f439||Mastercrafted legendary Wolven trousers
   1109255|67cca6dc||Enhanced legendary Wolven boots
   1109254|4a42c120||Hieronymus' notes
   1109253|67cca6db||Legendary Wolven boots
   1109257|6259f0ec||My study of Elgar's armor has allowed me to devise new alloys and increase the magic conductivity of the second crystal. This might be the breakthrough I needed in my work on the teleport. For my trial run, I have calibrated the portal to exit in the cave near the tower's base. I need now only charge the crystal with solar energy, for which purpose I have placed it in the outer wall of the tower, near the scaffolding. Only hours remain before it is entirely charged!<br><br>I have finished my work on a diagram which will allow us to replicate this armor and equip the entire School of the Wolf with it. Varin, the witchers' fencing instructor, has taken credit for this find, but it was I who, using logical deduction and only a slight dollop of magic assistance, uncovered the chamber where Elgar must have once resided. The space was hidden behind a primitive illusion, one needed merely look carefully to see through it. I found notes which indicate Elgar had worked out diagrams for improvements to his equipment which he then hid for safekeeping in various locations around the world. Careful study of his notes allowed me to write up instructions on how to find these upgrades. I went to the old watchtower and gave this research to Chird. As soon as he finishes preparing the silver sword diagram, he will set out to gather all the upgrade diagrams. Varin has the finished steel sword diagram and will begin forging blades based on it. I hope he will distribute them to the poor lads he trains - they at least deserve proper equipment after going through the horror he calls training.<br><br>By the gods - I think I see fire on the horizon, coming from where the old watchtower stands! I can also hear some kind of commotion outside my tower.<br><br>The way down is blocked - what is going on?!
   1109256|67cca6dd||Superior legendary Wolven boots
   1109261|a819f7f7||Diagram: Legendary Wolven boots
   1109260|67cca6de||Mastercrafted legendary Wolven boots
   1109296|ec67d1f4||Diagram: Legendary Wolven steel sword - superior
   1109308|ec67d1f5||Diagram: Legendary Wolven steel sword - mastercrafted
   1109283|873be93b||Diagram: Legendary Wolven silver sword - enhanced
   1109282|4677abc9||Diagram: Legendary Wolven silver sword
   1109281|87310d12||Legendary Wolven silver sword - mastercrafted
   1109280|87310d11||Legendary Wolven silver sword - superior
   1109284|873be93c||Diagram: Legendary Wolven silver sword - superior
   1109291|862433c8||Legendary Wolven steel sword - enhanced
   1109290|201b3596||Legendary Wolven steel sword
   1109289|873be93d||Diagram: Legendary Wolven silver sword - mastercrafted
   1109295|ec67d1f3||Diagram: Legendary Wolven steel sword - enhanced
   1109294|30766281||Diagram: Legendary Wolven steel sword
   1109293|862433ca||Legendary Wolven steel sword - mastercrafted
   1109292|862433c9||Legendary Wolven steel sword - superior
   1109331|1bd8308c||Legendary Viper silver sword
   1109334|7c1d1828||Legendary Viper steel sword
   1109333|0e7d9bf6||Diagram: Legendary Viper steel sword
   1109332|1a90875a||Diagram: Legendary Viper silver sword
   1109215|067511f8||Legendary Wolven boots
   1109214|5ba47484||Legendary Wolven trousers
   1109213|90c38de6||Legendary Wolven gauntlets
   1109212|c6c10041||Legendary Wolven armor
   1109243|37e67cd9||Enhanced legendary Wolven armor
   1109242|514e8ee7||Legendary Wolven armor
   1109246|5b74eff5||Diagram: Legendary Wolven armor
   1109245|37e67cdb||Mastercrafted legendary Wolven armor
   1109244|37e67cda||Superior legendary Wolven armor
   1109219|f0fe2464||Diagram: Enhanced legendary Wolven gauntlets
   1109218|23527c33||Diagram: Mastercrafted legendary Wolven boots
   1109217|23527c32||Diagram: Superior legendary Wolven boots
   1109216|23527c31||Diagram: Enhanced legendary Wolven boots
   1109223|f0fe2466||Diagram: Mastercrafted legendary Wolven gauntlets
   1109220|f0fe2465||Diagram: Superior legendary Wolven gauntlets
   1109227|4baf48cc||Diagram: Enhanced legendary Wolven trousers
   1109226|54db7bfa||Diagram: Mastercrafted legendary Wolven armor
   1109225|54db7bf9||Diagram: Superior legendary Wolven armor
   1109224|54db7bf8||Diagram: Enhanced legendary Wolven armor
   1109231|9d7d4d3a||Number of Background Characters
   1109229|4baf48ce||Diagram: Mastercrafted legendary Wolven trousers
   1109228|4baf48cd||Diagram: Superior legendary Wolven trousers
   1109011|cc3d6117||Legendary Feline silver sword - mastercrafted
   1109013|0daf2600||Diagram: Legendary Feline silver sword - enhanced
   1109012|ecb1d831||Diagram: Legendary Feline silver sword
   1109017|0daf2602||Diagram: Legendary Feline silver sword - mastercrafted
   1109016|0daf2601||Diagram: Legendary Feline silver sword - superior
   1109021|4f13543f||Diagram: Legendary Feline steel sword
   1109020|93c5e7b1||Legendary Feline steel sword
   1108995|5ed40da2||Mastercrafted legendary Feline gauntlets
   1108994|5ed40da1||Superior legendary Feline gauntlets
   1108993|5ed40da0||Enhanced legendary Feline gauntlets
   1108992|5ed40d9f||Legendary Feline gauntlets
   1108999|062184fd||Superior legendary Feline trousers
   1108998|062184fc||Enhanced legendary Feline trousers
   1108997|062184fb||Legendary Feline trousers
   1108996|70c05abb||Diagram: Legendary Feline gauntlets
   1109003|57b770b0||Diagram: Legendary Feline crossbow
   1109002|483cad62||Legendary Feline crossbow
   1109001|933eb617||Diagram: Legendary Feline trousers
   1109000|062184fe||Mastercrafted legendary Feline trousers
   1109006|cc3d6116||Legendary Feline silver sword - superior
   1109005|cc3d6115||Legendary Feline silver sword - enhanced
   1109004|f9495223||Legendary Feline silver sword
   1109043|a25b45b7||Diagram: Superior legendary Feline boots
   1109042|a25b45b6||Diagram: Enhanced legendary Feline boots
   1109041|d78f4c33||Diagram: Legendary Feline steel sword - mastercrafted
   1109047|530e8b81||Diagram: Mastercrafted legendary Feline gauntlets
   1109046|530e8b80||Diagram: Superior legendary Feline gauntlets
   1109045|530e8b7f||Diagram: Enhanced legendary Feline gauntlets
   1109044|a25b45b8||Diagram: Mastercrafted legendary Feline boots
   1109051|cab81251||Diagram: Enhanced legendary Feline trousers
   1109050|b6ebe315||Diagram: Mastercrafted legendary Feline armor
   1109049|b6ebe314||Diagram: Superior legendary Feline armor
   1109048|b6ebe313||Diagram: Enhanced legendary Feline armor
   1109053|cab81253||Diagram: Mastercrafted legendary Feline trousers
   1109052|cab81252||Diagram: Superior legendary Feline trousers
   1109027|b9eacb23||Legendary Feline steel sword - enhanced
   1109029|b9eacb25||Legendary Feline steel sword - mastercrafted
   1109028|b9eacb24||Legendary Feline steel sword - superior
   1109035|d78f4c32||Diagram: Legendary Feline steel sword - superior
   1109034|d78f4c31||Diagram: Legendary Feline steel sword - enhanced
   1108915|85739005||Enhanced legendary Griffin boots
   1108914|85739004||Legendary Griffin boots
   1108913|7b18a01e||Diagram: Legendary Griffin armor
   1108912|558d6604||Mastercrafted legendary Griffin armor
   1108919|91c7c1bb||Legendary Griffin gauntlets
   1108918|c7bda820||Diagram: Legendary Griffin boots
   1108917|85739007||Mastercrafted legendary Griffin boots
   1108916|85739006||Superior legendary Griffin boots
   1108923|563c32d7||Diagram: Legendary Griffin gauntlets
   1108922|91c7c1be||Mastercrafted legendary Griffin gauntlets
   1108921|91c7c1bd||Superior legendary Griffin gauntlets
   1108920|91c7c1bc||Enhanced legendary Griffin gauntlets
   1108927|5218dd62||Mastercrafted legendary Griffin trousers
   1108926|5218dd61||Superior legendary Griffin trousers
   1108925|5218dd60||Enhanced legendary Griffin trousers
   1108924|5218dd5f||Legendary Griffin trousers
   1108897|766d842e||Marcel Kroeber
   1108896|5a090a64||Alfred Mauss
   1108907|778670f5||Diagram: Legendary Ursine steel sword - superior
   1108906|778670f4||Diagram: Legendary Ursine steel sword - enhanced
   1108905|ad02cdc2||Diagram: Legendary Ursine steel sword
   1108911|558d6603||Superior legendary Griffin armor
   1108910|558d6602||Enhanced legendary Griffin armor
   1108909|06bfae50||Legendary Griffin armor
   1108908|778670f6||Diagram: Legendary Ursine steel sword - mastercrafted
   1108944|ff70c34f||Diagram: Legendary Griffin steel sword - mastercrafted
   1108955|35261566||Diagram: Mastercrafted legendary Griffin boots
   1108954|35261565||Diagram: Superior legendary Griffin boots
   1108953|35261564||Diagram: Enhanced legendary Griffin boots
   1108957|199db192||Diagram: Superior legendary Griffin gauntlets
   1108956|199db191||Diagram: Enhanced legendary Griffin gauntlets
   1108931|e2303a79||Legendary Griffin silver sword - enhanced
   1108930|402b3487||Legendary Griffin silver sword
   1108929|77dfe25b||Diagram: Legendary Griffin steel sword
   1108928|69196a7b||Diagram: Legendary Griffin trousers
   1108935|5bea0807||Diagram: Legendary Griffin silver sword - enhanced
   1108934|dd770d95||Diagram: Legendary Griffin silver sword
   1108933|e2303a7b||Legendary Griffin silver sword - mastercrafted
   1108932|e2303a7a||Legendary Griffin silver sword - superior
   1108939|4f45353f||Legendary Griffin steel sword - enhanced
   1108938|09ac28cd||Legendary Griffin steel sword
   1108937|5bea0809||Diagram: Legendary Griffin silver sword - mastercrafted
   1108936|5bea0808||Diagram: Legendary Griffin silver sword - superior
   1108943|ff70c34e||Diagram: Legendary Griffin steel sword - superior
   1108942|ff70c34d||Diagram: Legendary Griffin steel sword - enhanced
   1108941|4f453541||Legendary Griffin steel sword - mastercrafted
   1108940|4f453540||Legendary Griffin steel sword - superior
   1108979|f737bfae||Diagram: Enhanced legendary Ursine trousers
   1108978|1a61e158||Diagram: Mastercrafted legendary Ursine armor
   1108977|1a61e157||Diagram: Superior legendary Ursine armor
   1108976|1a61e156||Diagram: Enhanced legendary Ursine armor
   1108983|09960d9e||Enhanced legendary Feline armor
   1108982|24c58cec||Legendary Feline armor
   1108981|f737bfb0||Diagram: Mastercrafted legendary Ursine trousers
   1108980|f737bfaf||Diagram: Superior legendary Ursine trousers
   1108987|397c37a0||Legendary Feline boots
   1108986|a53debba||Diagram: Legendary Feline armor
   1108985|09960da0||Mastercrafted legendary Feline armor
   1108984|09960d9f||Superior legendary Feline armor
   1108991|f1e2f3bc||Diagram: Legendary Feline boots
   1108990|397c37a3||Mastercrafted legendary Feline boots
   1108989|397c37a2||Superior legendary Feline boots
   1108988|397c37a1||Enhanced legendary Feline boots
   1108963|7d7b0925||Diagram: Enhanced legendary Griffin armor
   1108961|199db193||Diagram: Mastercrafted legendary Griffin gauntlets
   1108967|5d82e1ff||Diagram: Enhanced legendary Griffin trousers
   1108966|7d7b0927||Diagram: Mastercrafted legendary Griffin armor
   1108964|7d7b0926||Diagram: Superior legendary Griffin armor
   1108971|cedaf314||Diagram: Superior legendary Ursine boots
   1108970|cedaf313||Diagram: Enhanced legendary Ursine boots
   1108969|5d82e201||Diagram: Mastercrafted legendary Griffin trousers
   1108968|5d82e200||Diagram: Superior legendary Griffin trousers
   1108975|b68489c4||Diagram: Mastercrafted legendary Ursine gauntlets
   1108974|b68489c3||Diagram: Superior legendary Ursine gauntlets
   1108973|b68489c2||Diagram: Enhanced legendary Ursine gauntlets
   1108972|cedaf315||Diagram: Mastercrafted legendary Ursine boots
   1108758|6e746588||Shaelmaar Queen
   1108627|6958723d||Legendary Ursine boots
   1108626|a8383957||Diagram: Legendary Ursine armor
   1108625|3972483d||Mastercrafted legendary Ursine armor
   1108624|3972483c||Superior legendary Ursine armor
   1108631|f4dd4159||Diagram: Legendary Ursine boots
   1108630|69587240||Mastercrafted legendary Ursine boots
   1108629|6958723f||Superior legendary Ursine boots
   1108628|6958723e||Enhanced legendary Ursine boots
   1108635|2a7f26a5||Mastercrafted legendary Ursine gauntlets
   1108634|2a7f26a4||Superior legendary Ursine gauntlets
   1108633|2a7f26a3||Enhanced legendary Ursine gauntlets
   1108632|2a7f26a2||Legendary Ursine gauntlets
   1108639|35fdbf9a||Superior legendary Ursine trousers
   1108638|35fdbf99||Enhanced legendary Ursine trousers
   1108637|35fdbf98||Legendary Ursine trousers
   1108636|cd0fc0be||Diagram: Legendary Ursine gauntlets
   1108617|d65f831f||test
   1108623|3972483b||Enhanced legendary Ursine armor
   1108620|80b9cac9||Legendary Ursine armor
   1108657|f44177a8||Legendary Ursine steel sword - mastercrafted
   1108656|f44177a7||Legendary Ursine steel sword - superior
   1108643|84371e0d||Diagram: Legendary Ursine crossbow
   1108642|4b36faff||Legendary Ursine crossbow
   1108641|963903b4||Diagram: Legendary Ursine trousers
   1108640|35fdbf9b||Mastercrafted legendary Ursine trousers
   1108647|dcbc44f3||Legendary Ursine silver sword - superior
   1108646|dcbc44f2||Legendary Ursine silver sword - enhanced
   1108645|34f98940||Legendary Ursine silver sword
   1108651|e68a0f40||Diagram: Legendary Ursine silver sword - enhanced
   1108649|4cb18f0e||Diagram: Legendary Ursine silver sword
   1108648|dcbc44f4||Legendary Ursine silver sword - mastercrafted
   1108655|f44177a6||Legendary Ursine steel sword - enhanced
   1108654|19d3d8f4||Legendary Ursine steel sword
   1108653|e68a0f42||Diagram: Legendary Ursine silver sword - mastercrafted
   1108652|e68a0f41||Diagram: Legendary Ursine silver sword - superior
   1108539|c4f6b48b||Shaelmaar bait
   1108538|c7c6cfc6||Used to lure shaelmaars out of their lairs.
   1108537|447db501||Formula: Shaelmaar bait
   1108540|b5848ed1||Shaelmaar trophy
   1108551|883a0a0b||Strap trophies to your saddle to receive a bonus.
   1108371|e5632e7b||I write in great haste, for each moment might bring my demise. A band of peasants wielding all manner of sharp or heavy farmyard implements has stormed the keep. I was in the workshop when they attacked, working on a new silver sword diagram, and did not notice the mob's approach. I have barricaded the doors but know this cannot last forever. I can only hope Varin will come and rescue me before they break through.<br><br>Luckily we completed work on a new steel sword diagram a few days ago and gave it to Varin to forge. Armed with this fine weapon and aided by his witcher pupils, I'm sure he'll easily handle a bunch of peasants swinging hoes and rakes. Yet even rakes can do great harm to an unarmed scholar such as my master. Hieronymus has been shut up in his tower for days, absorbed in his work on a new armor diagram. He might remain oblivious still to the danger he is in. Should the mob find him before Varin can slice them down... <br><br>And to think I nearly escaped this nightmare! If I had only listened to my master... Hieronymus had drawn up some notes for me on locations connected with the legendary Elgar, a witcher of the School of the Wolf. It is said Elgar had devised some improvements to the School's gear, and I was to follow his trail in search of these diagrams. Had I left even as late as yesterday, I would have been a safe distance from Kaer Morhen by the time the mob attacked. Instead, I tarried, and now I cower, fearing for my life...
   1108370|6c1f0631||Journal kept by Chird, the mage Hieronymus' assistant
   1108368|c23f81d8||Cannot move. Spine broken, liver (perhaps spleen?) pierced. Knew jumping into portal was extremely risky with only 1 crystal powering it - but still better than certain death at hands of enraged peasants. Mob broke into tower, cut off path to second crystal. Had to flee. Grabbed diagrams for Wolf School gear before going - hoping Varin would come save them, if not me. Perhaps he will come still, will jump through the portal, retrieve his diagrams, rescue me... A foolish hope. My time is very short.
   1108358|9e0d83d3||For safekeeping, Elgar hid his improvements to the School of the Wolf's equipment in multiple locations. One set he hid in an underwater cave beneath a castle in central Velen. Another he left in a cave to the south of Oxenfurt, while a third he placed in the elven ruins found on a small isle in southern Velen.
   1108363|f7ebecc2||Elgar hid improvements for School of the Wolf gear in various corners of the world, so that witchers could make use of them on the Path. Some he hid in elven ruins and a sunken ship in the south of Velen.. Others he put in a hideout far to the south of Oxenfurt.
   1108362|d4a897b3||Elgar placed upgrades to School of the Wolf witcher gear in three different caves in the area immediately to the south of Kaer Morhen. He hoped future generations of witchers would find them in an hour of need.
   1108361|f6371423||Elgar hid further improvements to the equipment used by the School of the Wolf in various regions of the Skellige Isles. He put some in a wooden fort in southern Ard Skellig. Another set he hid in the ruins in the western portion of Hindarsfjall. A third stash was hidden in the burial mounds found in western Ard Skellig.
   1108360|9fc25c72||It seems Elgar hid some upgrades to his gear in the area around Kaer Morhen. Some he hid in the deepest cave he could find, the one in the northern portion of the Kaer Morhen valley. Others he hid in the  abandoned, crumbling watchtower in the same area. Still others he placed amidst the rocks on the shore of the valley's lake.
   1108367|6c494cb4||Notes written in a shaky hand
   1108364|098ed2f4||Some of the improvements to School of the Wolf gear are hidden in the Skellige Isles. Elgar left them in the central part of Ard Skellig and in the ruins of two watchtowers: one on Undvik, one on Spikeroog. He wanted them to be available for witchers who need them and are clever enough to find them.
   1108420|003652cd||Time
   1108103|8cf8564b||Silver pendant
   1108106|509924d1||Inside, there's a lock of a woman's hair.
   1119902|00000000||To decrease the damage you take when you fall, you can land with a roll.<br>To do so, press <<Jump>> right before you land.
   1119901|00000000||Falling Damage
   1119669|8987a452||[[CSV_EXPORT_PIPE]]==== TAXPAYER IN GOOD STANDING DIPLOMA ====[[CSV_EXPORT_PIPE]]<br><br>In recognition of his manifold virtues, the Revenue and Customs for Occupied Temeria, Dorian branch, awards the<br><br>Taxpayer in Good Standing<br><br>to Geralt of Rivia, a witcher of the Wolf Guild<br><br>Honestas ante Pecunia!
   1119668|53ef0880||A diploma awarded by Revenue and Customs for Occupied Temeria, Dorian branch.
   1119663|e6c005fa||Taxpayer in Good Standing Diploma
   1119521|7aaea5a6||Malatesta
   1119524|11f99fe8||Matilda of Vermentino
   1119570|b63478b7||A summons to pay back taxes.
   1119569|91c5c0b1||Summons to payment
   1119579|bf1b562f||NVIDIA HairWorks Preset
   1119578|974d03fb||Geralt of Rivia, a witcher of the Wolf Guild headquartered at Kaer Morhen (Kaedwen, Aed Gynvael district, tax identification number: 788776543), is hereby summoned to settle tax arrears in the amount of 1000.00 NC (one thousand Novigrad crowns and zero coppers) as soon as physically possible at any branch of the Vivaldi Bank. Failure to heed this summons will lead to said delinquent being cut off from access to the banking system. <br><br>On behalf of the Revenue and Customs for Occupied Temeria, Dorian branch<br>Deputy Tax Enumerator Walthemor Mitty
   1119577|1fd723f0||Don Tenebroso
   1119580|5ec42a62||Vineyard Worker
   1119611|28cfaa13||Stash
   1119586|2416c41e||Vineyard Woman
   1119411|caac7725||Squire
   1119408|fa2c4495||Slyzard
   1119419|d10be4d8||Pray for Clear Skies
   1119418|506ff688||Pray for Rain
   1119407|002e7b11||Caretaker
   1119470|aba7b7b6||Alexia
   1119254|aeae3b82||Cedric
   1119253|0e47a8a1||Marcella
   1119270|fec87e79||Dance
   1119268|9d52182e||[PL] Zlecenie: Ślepiec i Rycerz.
   1119175|2e2cd29e||[PL] Kontrakt na potwora z kopalni.
   1119070|b73cbf23||Hermit
   1118768|3fc10332||Key to sewer gates
   1121667|0733ba6f||Ofieri blinders
   1121666|a6d3aefe||Saber once belonging to Olgierd von Everec.
   1121665|7c2aad78||Iris
   1121664|2d12e01c||Ofieri saber
   1121671|33db54d0||Ofieri decorated saber
   1121670|33db54cf||Ofieri kilij
   1121669|6045b51e||Ofieri saddle
   1121668|9d1ce391||Ofieri saddlebags
   1121674|7e7fe7a1||Ofieri crossbow
   1121673|e0c35e84||Ofieri vambraces
   1121672|0dc7103b||Ofieri tunic
   1121676|7ee4a770||NVIDIA HairWorks AA
   1121649|4c6bd311||Ofieri gauntlets
   1121648|a74e8688||Ofieri scale armor
   1121647|a81a3125||Ofieri sharovary
   1121646|a847a831||Ofieri boots
   1121523|00000000||NEW GAME +
   1121522|00000000||Welcome to New Game +!<br>A Potion of Clearance has been added to your inventory. You can use it to recover all your spent Ability Points so you can redistribute them.
   1121152|adfbcd78||Olgierd von Everec
   1121024|c0221d40||Pinned Formula / Diagram
